age,'workclass','fnlwgt','education','education-num','marital-status','occupation','relationship','race','sex','capital-gain','capital-loss','hours-per-week','native-country','income'
27,'Private',161683,'11th',7,'Married-civ-spouse','Machine-op-inspct','Husband','White','Male',0,0,42,'United-States','<=50K'
38,'Private',335104,'Bachelors',13,'Divorced','Prof-specialty','Not-in-family','White','Female',0,0,35,'United-States','<=50K'
38,'Private',177273,'HS-grad',9,'Married-civ-spouse','Prof-specialty','Wife','White','Female',0,0,35,'United-States','<=50K'
30,'Private',173647,'Some-college',10,'Divorced','Transport-moving','Not-in-family','White','Male',0,0,40,'United-States','<=50K'
18,'Private',434430,'HS-grad',9,'Never-married','Prof-specialty','Not-in-family','White','Male',0,0,30,'United-States','<=50K'
32,'Private',183356,'HS-grad',9,'Never-married','Craft-repair','Own-child','White','Male',0,0,40,'United-States','<=50K'
50,'Private',73493,'Some-college',10,'Divorced','Other-service','Not-in-family','White','Female',0,0,40,'United-States','<=50K'
47,'Private',166634,'Some-college',10,'Divorced','Exec-managerial','Unmarried','White','Female',0,0,40,'Germany','<=50K'
39,'Private',53569,'Assoc-voc',11,'Married-civ-spouse','Craft-repair','Husband','White','Male',0,0,40,'United-States','<=50K'
20,'Private',142673,'Some-college',10,'Never-married','Adm-clerical','Not-in-family','White','Female',0,0,45,'United-States','<=50K'
47,'Local-gov',162595,'Some-college',10,'Married-spouse-absent','Craft-repair','Other-relative','White','Male',0,0,45,'United-States','<=50K'
33,'Private',181091,'10th',6,'Divorced','Craft-repair','Not-in-family','White','Male',0,0,35,'England','<=50K'
30,'Private',277314,'HS-grad',9,'Separated','Machine-op-inspct','Not-in-family','Black','Male',0,0,40,'United-States','<=50K'
17,'Private',413557,'11th',7,'Never-married','Adm-clerical','Own-child','White','Female',0,0,32,'United-States','<=50K'
35,'Federal-gov',20469,'Some-college',10,'Divorced','Exec-managerial','Unmarried','Asian-Pac-Islander','Female',0,0,40,'Philippines','<=50K'
33,'Private',175479,'5th-6th',3,'Never-married','Other-service','Unmarried','White','Female',0,0,40,'Mexico','<=50K'
18,'Private',101795,'10th',6,'Never-married','Handlers-cleaners','Own-child','White','Male',0,0,40,'United-States','<=50K'
29,'Private',289991,'HS-grad',9,'Never-married','Transport-moving','Unmarried','White','Male',0,0,55,'United-States','<=50K'
36,'Private',66173,'Bachelors',13,'Never-married','Adm-clerical','Not-in-family','White','Female',0,0,50,'United-States','<=50K'
25,'Private',232914,'Bachelors',13,'Married-civ-spouse','Adm-clerical','Wife','Black','Female',0,0,38,'United-States','<=50K'
62,'Private',319582,'HS-grad',9,'Widowed','Sales','Not-in-family','White','Female',0,0,32,'United-States','<=50K'
30,'Private',226013,'Bachelors',13,'Never-married','Prof-specialty','Not-in-family','Black','Male',0,0,40,'United-States','<=50K'
47,'Self-emp-not-inc',159869,'Doctorate',16,'Married-civ-spouse','Craft-repair','Husband','White','Male',0,0,50,'United-States','<=50K'
43,'Local-gov',194360,'Masters',14,'Never-married','Prof-specialty','Not-in-family','White','Male',0,0,38,'United-States','<=50K'
20,'State-gov',37482,'Some-college',10,'Never-married','Adm-clerical','Own-child','White','Female',0,0,40,'United-States','<=50K'
41,'Private',147314,'HS-grad',9,'Married-civ-spouse','Sales','Husband','Amer-Indian-Eskimo','Male',0,0,50,'United-States','<=50K'
36,'Private',169037,'HS-grad',9,'Never-married','Adm-clerical','Not-in-family','White','Female',0,0,40,'United-States','<=50K'
21,'Private',460835,'HS-grad',9,'Never-married','Sales','Other-relative','White','Male',0,0,45,'United-States','<=50K'
44,'Private',194049,'Some-college',10,'Divorced','Other-service','Unmarried','Black','Female',0,0,35,'United-States','<=50K'
34,'Private',126838,'HS-grad',9,'Married-civ-spouse','Transport-moving','Husband','White','Male',0,0,40,'United-States','<=50K'
46,'Local-gov',236827,'9th',5,'Separated','Other-service','Unmarried','Black','Female',0,0,40,'United-States','<=50K'
25,'Private',190650,'Bachelors',13,'Never-married','Prof-specialty','Own-child','Asian-Pac-Islander','Male',0,0,40,'Taiwan','<=50K'
33,'Private',205950,'HS-grad',9,'Never-married','Other-service','Own-child','White','Male',0,0,40,'United-States','<=50K'
25,'Private',104614,'11th',7,'Never-married','Prof-specialty','Unmarried','White','Female',0,0,40,'United-States','<=50K'
33,'Private',205950,'HS-grad',9,'Married-civ-spouse','Craft-repair','Husband','White','Male',0,0,40,'United-States','<=50K'
39,'Private',49308,'Bachelors',13,'Divorced','Prof-specialty','Not-in-family','White','Male',0,0,40,'United-States','<=50K'
35,'Private',207568,'10th',6,'Never-married','Other-service','Own-child','White','Male',0,0,40,'United-States','<=50K'
26,'Private',102106,'10th',6,'Married-civ-spouse','Adm-clerical','Wife','White','Female',0,0,40,'United-States','<=50K'
48,'Private',207817,'HS-grad',9,'Never-married','Other-service','Not-in-family','White','Female',0,0,32,'Columbia','<=50K'
52,'Private',256861,'Bachelors',13,'Married-civ-spouse','Exec-managerial','Husband','White','Male',0,0,50,'United-States','<=50K'
25,'Private',197728,'Some-college',10,'Never-married','Adm-clerical','Own-child','White','Female',0,0,40,'United-States','<=50K'
29,'Private',250967,'Assoc-voc',11,'Married-civ-spouse','Machine-op-inspct','Husband','White','Male',0,0,40,'United-States','<=50K'
27,'Self-emp-not-inc',123116,'HS-grad',9,'Married-civ-spouse','Transport-moving','Husband','White','Male',0,0,40,'United-States','<=50K'
18,'Private',92112,'HS-grad',9,'Never-married','Other-service','Own-child','White','Female',0,0,30,'United-States','<=50K'
28,'Private',77760,'HS-grad',9,'Never-married','Other-service','Unmarried','White','Male',0,0,40,'United-States','<=50K'
59,'Private',370615,'HS-grad',9,'Widowed','Adm-clerical','Unmarried','White','Female',0,0,60,'United-States','<=50K'
32,'Private',182714,'HS-grad',9,'Never-married','Sales','Not-in-family','White','Female',0,0,45,'United-States','<=50K'
24,'Private',19410,'HS-grad',9,'Divorced','Sales','Unmarried','Amer-Indian-Eskimo','Female',0,0,48,'United-States','<=50K'
32,'Self-emp-not-inc',182691,'HS-grad',9,'Never-married','Other-service','Unmarried','White','Male',0,0,60,'United-States','<=50K'
32,'Private',241802,'HS-grad',9,'Married-civ-spouse','Other-service','Wife','Other','Female',0,0,40,'United-States','<=50K'
23,'Private',117618,'Some-college',10,'Never-married','Handlers-cleaners','Own-child','White','Male',0,0,35,'United-States','<=50K'
35,'Private',184117,'Bachelors',13,'Never-married','Adm-clerical','Own-child','White','Female',0,0,40,'United-States','<=50K'
39,'Private',53447,'HS-grad',9,'Divorced','Farming-fishing','Not-in-family','White','Female',0,0,40,'United-States','<=50K'
64,'Private',164204,'1st-4th',2,'Married-civ-spouse','Transport-moving','Husband','White','Male',0,0,53,'United-States','<=50K'
21,'Private',235442,'HS-grad',9,'Married-civ-spouse','Adm-clerical','Husband','White','Male',0,0,40,'United-States','<=50K'
38,'Private',177121,'Some-college',10,'Separated','Other-service','Not-in-family','White','Female',0,0,58,'United-States','<=50K'
33,'Self-emp-not-inc',520078,'Assoc-acdm',12,'Divorced','Sales','Unmarried','Black','Male',0,0,60,'United-States','<=50K'
33,'Private',107248,'Assoc-voc',11,'Never-married','Adm-clerical','Not-in-family','White','Male',0,0,45,'United-States','<=50K'
23,'Private',122346,'HS-grad',9,'Never-married','Sales','Own-child','White','Male',0,0,40,'United-States','<=50K'
31,'Private',97453,'HS-grad',9,'Divorced','Exec-managerial','Unmarried','White','Female',0,0,40,'United-States','<=50K'
32,'Private',32732,'HS-grad',9,'Married-civ-spouse','Prof-specialty','Husband','White','Male',0,0,50,'United-States','<=50K'
32,'Private',178623,'HS-grad',9,'Never-married','Other-service','Not-in-family','Black','Female',0,0,40,'United-States','<=50K'
45,'Private',96798,'5th-6th',3,'Divorced','Transport-moving','Unmarried','White','Male',0,0,40,'United-States','<=50K'
28,'Private',266070,'Some-college',10,'Never-married','Exec-managerial','Not-in-family','White','Female',0,0,40,'United-States','<=50K'
19,'Private',333953,'12th',8,'Never-married','Other-service','Other-relative','White','Female',0,0,30,'United-States','<=50K'
22,'Self-emp-not-inc',210165,'Some-college',10,'Never-married','Craft-repair','Not-in-family','White','Male',0,0,40,'United-States','<=50K'
27,'Private',200227,'Assoc-voc',11,'Married-civ-spouse','Adm-clerical','Wife','Black','Female',0,0,40,'United-States','<=50K'
66,'Private',166461,'11th',7,'Married-civ-spouse','Sales','Husband','White','Male',0,0,26,'United-States','<=50K'
34,'Private',69491,'HS-grad',9,'Married-civ-spouse','Other-service','Husband','White','Male',0,0,40,'United-States','<=50K'
19,'Private',355477,'HS-grad',9,'Never-married','Other-service','Own-child','Black','Male',0,0,25,'United-States','<=50K'
48,'Private',199739,'HS-grad',9,'Divorced','Craft-repair','Unmarried','White','Female',0,0,40,'United-States','<=50K'
19,'Private',219300,'Some-college',10,'Never-married','Sales','Own-child','White','Female',0,0,25,'United-States','<=50K'
19,'Private',120277,'HS-grad',9,'Never-married','Other-service','Not-in-family','White','Female',0,0,30,'United-States','<=50K'
19,'Private',146679,'Some-college',10,'Never-married','Exec-managerial','Own-child','Black','Male',0,0,30,'United-States','<=50K'
56,'Private',104945,'7th-8th',4,'Married-civ-spouse','Other-service','Husband','Black','Male',0,0,40,'United-States','<=50K'
36,'Private',271767,'Bachelors',13,'Separated','Prof-specialty','Not-in-family','White','Male',0,0,40,'United-States','<=50K'
63,'Private',257876,'Prof-school',15,'Married-civ-spouse','Prof-specialty','Husband','White','Male',0,0,40,'United-States','<=50K'
34,'Private',172579,'Assoc-voc',11,'Divorced','Tech-support','Unmarried','White','Female',0,0,40,'United-States','<=50K'
25,'Private',197871,'Bachelors',13,'Never-married','Exec-managerial','Not-in-family','White','Male',0,0,50,'United-States','<=50K'
22,'Private',183970,'HS-grad',9,'Never-married','Handlers-cleaners','Own-child','Black','Male',0,0,40,'United-States','<=50K'
28,'Self-emp-not-inc',155621,'Some-college',10,'Never-married','Craft-repair','Own-child','White','Male',0,0,50,'Columbia','<=50K'
31,'Private',121768,'Assoc-acdm',12,'Divorced','Adm-clerical','Unmarried','White','Female',0,0,35,'Poland','<=50K'
46,'Private',318331,'HS-grad',9,'Married-civ-spouse','Machine-op-inspct','Husband','White','Male',0,0,40,'United-States','<=50K'
43,'Private',225193,'HS-grad',9,'Married-civ-spouse','Sales','Husband','White','Male',0,0,40,'United-States','<=50K'
21,'Private',164920,'Some-college',10,'Never-married','Other-service','Own-child','White','Female',0,0,40,'United-States','<=50K'
47,'Private',280483,'HS-grad',9,'Separated','Craft-repair','Unmarried','Black','Female',0,0,40,'United-States','<=50K'
23,'Private',117789,'Bachelors',13,'Never-married','Exec-managerial','Own-child','White','Female',0,0,40,'United-States','<=50K'
22,'Private',52262,'Some-college',10,'Never-married','Other-service','Not-in-family','White','Male',0,0,40,'United-States','<=50K'
43,'Private',112607,'11th',7,'Married-civ-spouse','Sales','Husband','White','Male',0,0,60,'United-States','<=50K'
18,'Private',31008,'Some-college',10,'Never-married','Prof-specialty','Own-child','White','Female',0,0,30,'United-States','<=50K'
29,'Private',29865,'HS-grad',9,'Divorced','Sales','Not-in-family','Amer-Indian-Eskimo','Female',0,0,50,'United-States','<=50K'
40,'Private',264663,'Bachelors',13,'Never-married','Prof-specialty','Own-child','White','Female',0,0,60,'United-States','<=50K'
17,'Private',145258,'11th',7,'Never-married','Prof-specialty','Other-relative','White','Female',0,0,25,'United-States','<=50K'
34,'Private',591711,'Some-college',10,'Never-married','Handlers-cleaners','Not-in-family','Black','Male',0,0,48,'United-States','<=50K'
24,'Private',228424,'HS-grad',9,'Never-married','Handlers-cleaners','Other-relative','Black','Male',0,0,40,'United-States','<=50K'
56,'Private',392160,'HS-grad',9,'Widowed','Sales','Unmarried','White','Female',0,0,25,'Mexico','<=50K'
28,'Private',30070,'Bachelors',13,'Married-civ-spouse','Sales','Husband','White','Male',0,0,50,'United-States','<=50K'
18,'Private',111476,'11th',7,'Never-married','Handlers-cleaners','Own-child','White','Male',0,0,40,'United-States','<=50K'
36,'Private',115700,'HS-grad',9,'Married-civ-spouse','Sales','Husband','White','Male',0,0,50,'United-States','<=50K'
49,'Private',84013,'HS-grad',9,'Divorced','Other-service','Unmarried','White','Female',0,0,35,'United-States','<=50K'
28,'Private',150025,'11th',7,'Never-married','Craft-repair','Not-in-family','White','Male',0,0,40,'United-States','<=50K'
51,'Private',169364,'Some-college',10,'Divorced','Handlers-cleaners','Not-in-family','White','Female',0,0,40,'Ireland','<=50K'
31,'Private',259531,'Assoc-voc',11,'Never-married','Adm-clerical','Not-in-family','White','Female',0,0,40,'United-States','<=50K'
28,'Private',91299,'Assoc-voc',11,'Never-married','Adm-clerical','Not-in-family','Asian-Pac-Islander','Female',0,0,45,'United-States','<=50K'
37,'Federal-gov',334314,'HS-grad',9,'Divorced','Adm-clerical','Unmarried','White','Female',0,0,40,'United-States','<=50K'
53,'Private',46155,'HS-grad',9,'Married-civ-spouse','Priv-house-serv','Other-relative','White','Female',0,0,40,'United-States','<=50K'
28,'Private',282389,'HS-grad',9,'Never-married','Transport-moving','Not-in-family','White','Male',0,0,60,'United-States','<=50K'
44,'Self-emp-inc',269733,'Bachelors',13,'Married-civ-spouse','Sales','Husband','White','Male',0,0,30,'United-States','<=50K'
22,'Private',229987,'Some-college',10,'Never-married','Tech-support','Other-relative','Asian-Pac-Islander','Female',0,0,32,'United-States','<=50K'
23,'Private',268525,'HS-grad',9,'Married-civ-spouse','Machine-op-inspct','Husband','White','Male',0,0,48,'United-States','<=50K'
47,'Private',173271,'HS-grad',9,'Divorced','Adm-clerical','Unmarried','White','Female',0,0,40,'United-States','<=50K'
21,'Private',177287,'Some-college',10,'Never-married','Prof-specialty','Own-child','White','Female',0,0,40,'United-States','<=50K'
27,'Private',288229,'Bachelors',13,'Never-married','Adm-clerical','Own-child','Asian-Pac-Islander','Female',0,0,50,'Laos','<=50K'
37,'Private',312766,'HS-grad',9,'Divorced','Other-service','Not-in-family','White','Female',0,0,40,'United-States','<=50K'
25,'Private',121712,'Bachelors',13,'Divorced','Craft-repair','Not-in-family','White','Male',0,0,40,'United-States','<=50K'
46,'Private',28419,'Assoc-voc',11,'Never-married','Transport-moving','Not-in-family','White','Male',0,0,50,'United-States','<=50K'
43,'Private',37937,'Masters',14,'Divorced','Exec-managerial','Unmarried','White','Male',0,0,50,'United-States','<=50K'
53,'Private',158993,'HS-grad',9,'Widowed','Machine-op-inspct','Unmarried','Black','Female',0,0,38,'United-States','<=50K'
30,'Private',193598,'Preschool',1,'Never-married','Farming-fishing','Not-in-family','White','Male',0,0,40,'Mexico','<=50K'
37,'Private',338033,'Masters',14,'Never-married','Prof-specialty','Not-in-family','White','Female',0,0,40,'United-States','<=50K'
24,'Self-emp-not-inc',191954,'7th-8th',4,'Never-married','Farming-fishing','Own-child','White','Male',0,0,50,'United-States','<=50K'
57,'Private',107443,'1st-4th',2,'Married-civ-spouse','Handlers-cleaners','Husband','White','Male',0,0,40,'Portugal','<=50K'
30,'Private',207172,'Bachelors',13,'Married-civ-spouse','Adm-clerical','Wife','White','Female',0,0,40,'Mexico','<=50K'
22,'Private',410439,'HS-grad',9,'Married-spouse-absent','Sales','Not-in-family','White','Male',0,0,55,'United-States','<=50K'
22,'Private',216134,'Some-college',10,'Never-married','Sales','Own-child','Black','Female',0,0,40,'United-States','<=50K'
35,'Private',186110,'HS-grad',9,'Divorced','Transport-moving','Not-in-family','White','Male',0,0,45,'United-States','<=50K'
65,'Private',117963,'HS-grad',9,'Married-civ-spouse','Prof-specialty','Husband','White','Male',0,0,45,'United-States','<=50K'
40,'Private',182136,'HS-grad',9,'Married-civ-spouse','Transport-moving','Husband','White','Male',0,0,40,'United-States','<=50K'
29,'Private',217200,'HS-grad',9,'Married-civ-spouse','Craft-repair','Husband','White','Male',0,0,40,'United-States','<=50K'
31,'Private',169583,'HS-grad',9,'Never-married','Exec-managerial','Own-child','White','Female',0,0,40,'United-States','<=50K'
29,'Private',122112,'Bachelors',13,'Married-civ-spouse','Sales','Wife','White','Female',0,0,50,'United-States','<=50K'
32,'Private',137367,'11th',7,'Never-married','Craft-repair','Not-in-family','Asian-Pac-Islander','Male',0,0,40,'India','<=50K'
